"principio_attivo","principio_attivo_confezione","atc","id","farmaco","farmaco_confezione",
"Acido ursodesossicolico","20 UNITA' 450 MG - USO ORALE","A05AA02",29038027,"URSOBIL HT","""450 MG CAPSULE RIGIDE A RILASCIO MODIFICATO"" 20 CAPSULE",
"Acido ursodesossicolico","20 UNITA' 450 MG - USO ORALE","A05AA02",26073039,"URSOFLOR","""RETARD"" 20 COMPRESSE RITARDO 450 MG",
"Acido valproico (sale di sodio)","40 ML 20% - USO ORALE","N03AG01",22483034,"DEPAKIN","GOCCE ORALI 40 ML 20%",
"Acido valproico (sale di sodio)","40 UNITA' 200 MG - USO ORALE","N03AG01",22483248,"DEPAKIN","""200 MG COMPRESSE GASTRORESISTENTI"" 40CPR IN BLISTER ALU/ALU",
"Acido valproico (sale di sodio)","40 UNITA' 500 MG - USO ORALE","N03AG01",22483251,"DEPAKIN","""500 MG COMPRESSE GASTRORESISTENTI"" 40 CPR IN BLISTER ALU/ALU",
"Acitretina","20 UNITA' 25 MG - USO ORALE","D05BB02",27480021,"NEOTIGASON","""25 MG CAPSULE RIGIDE"" 20CAPSULE",
"Acitretina","20 UNITA' 25 MG - USO ORALE","D05BB02",41619065,"ZORIAS","""25 MG CAPSULE RIGIDE"" 20 CAPSULE IN BLISTER PVC/PVDC/AL",
"Acitretina","30 UNITA' 10 MG - USO ORALE","D05BB02",27480019,"NEOTIGASON","""10 MG CAPSULE RIGIDE"" 30CAPSULE",
"Acitretina","30 UNITA' 10 MG - USO ORALE","D05BB02",41619014,"ZORIAS","""10 MG CAPSULE RIGIDE"" 30 CAPSULE IN BLISTER PVC/PVDC/AL",
"Acqua per preparazioni iniettabili","1 UNITA' 10 ML - USO PARENTERALE","V07AB",29824051,"ACQUA PER PREPARAZIONI INIETTABILI","FIALA 10 ML",
"Acqua per preparazioni iniettabili","1 UNITA' 10 ML - USO PARENTERALE","V07AB",30649053,"ACQUA PER PREPARAZIONI INIETTABILI","FIALA 10 ML",
"Acqua per preparazioni iniettabili","1 UNITA' 10 ML - USO PARENTERALE","V07AB",30779033,"ACQUA PER PREPARAZIONI INIETTABILI","FIALA 10 ML",
"Acqua per preparazioni iniettabili","1 UNITA' 2 ML - USO PARENTERALE","V07AB",29824024,"ACQUA PER PREPARAZIONI INIETTABILI","FIALA 2 ML",
"Acqua per preparazioni iniettabili","1 UNITA' 2 ML - USO PARENTERALE","V07AB",30649014,"ACQUA PER PREPARAZIONI INIETTABILI","FIALA 2 ML",
"Acqua per preparazioni iniettabili","1 UNITA' 2 ML - USO PARENTERALE","V07AB",30779019,"ACQUA PER PREPARAZIONI INIETTABILI","FIALA 2 ML",
"Acqua per preparazioni iniettabili","1 UNITA' 5 ML - USO PARENTERALE","V07AB",29824048,"ACQUA PER PREPARAZIONI INIETTABILI","FIALA 5 ML",
"Acqua per preparazioni iniettabili","1 UNITA' 5 ML - USO PARENTERALE","V07AB",30649038,"ACQUA PER PREPARAZIONI INIETTABILI","FIALA 5 ML",
"Acqua per preparazioni iniettabili","1 UNITA' 5 ML - USO PARENTERALE","V07AB",30779021,"ACQUA PER PREPARAZIONI INIETTABILI","FIALA 5 ML",
"Adrenalina","5 UNITA' 0","5 MG - USO PARENTERALE","C01CA24",30650016,"ADRENALINA","41A"
"Adrenalina","5 UNITA' 0","5 MG - USO PARENTERALE","C01CA24",30780011,"ADRENALINA","41A"
"Adrenalina","5 UNITA' 0","5 MG - USO PARENTERALE","C01CA24",29825015,"ADRENALINA GALENICA SENESE","41A"
"Adrenalina","5 UNITA' 1 MG - USO PARENTERALE","C01CA24",30650030,"ADRENALINA","5 FIALE 1MG/1ML",
"Adrenalina","5 UNITA' 1 MG - USO PARENTERALE","C01CA24",30780023,"ADRENALINA","5 FIALE 1 MG/1 ML",
"Adrenalina","5 UNITA' 1 MG - USO PARENTERALE","C01CA24",29825039,"ADRENALINA GALENICA SENESE","5 FIALE 1MG/1ML",
"Alfuzosina","30 UNITA' 10 MG - USO ORALE (RILASCIO PROLUNGATO)","G04CA01",38423012,"ALFUZOSINA DOC GENERICI","""10 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Alfuzosina","30 UNITA' 10 MG - USO ORALE (RILASCIO PROLUNGATO)","G04CA01",37419064,"ALFUZOSINA EG","""10 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Alfuzosina","30 UNITA' 10 MG - USO ORALE (RILASCIO PROLUNGATO)","G04CA01",37589037,"ALFUZOSINA HEXAL","""10 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Alfuzosina","30 UNITA' 10 MG - USO ORALE (RILASCIO PROLUNGATO)","G04CA01",37413034,"ALFUZOSINA MYLAN GENERICS","""10 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Alfuzosina","30 UNITA' 10 MG - USO ORALE (RILASCIO PROLUNGATO)","G04CA01",38779031,"ALFUZOSINA PENSA","""10 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Alfuzosina","30 UNITA' 10 MG - USO ORALE (RILASCIO PROLUNGATO)","G04CA01",41318054,"ALFUZOSINA PFIZER","""10 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE IN BLISTER AL/AL",
"Alfuzosina","30 UNITA' 10 MG - USO ORALE (RILASCIO PROLUNGATO)","G04CA01",38661029,"ALFUZOSINA RANBAXY","""10 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE IN BLISTER PVC/AL",
"Alfuzosina","30 UNITA' 10 MG - USO ORALE (RILASCIO PROLUNGATO)","G04CA01",37197050,"ALFUZOSINA RATIOPHARM","""10 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Alfuzosina","30 UNITA' 10 MG - USO ORALE (RILASCIO PROLUNGATO)","G04CA01",38155038,"ALFUZOSINA SANDOZ","""10 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Alfuzosina","30 UNITA' 10 MG - USO ORALE (RILASCIO PROLUNGATO)","G04CA01",27878038,"ALFUZOSINA ZENTIVA","""10 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE",
"Alfuzosina","30 UNITA' 10 MG - USO ORALE (RILASCIO PROLUNGATO)","G04CA01",38422010,"FARALZIN","""10 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Alfuzosina","30 UNITA' 10 MG - USO ORALE (RILASCIO PROLUNGATO)","G04CA01",26670051,"MITTOVAL","""10 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Alfuzosina","30 UNITA' 10 MG - USO ORALE (RILASCIO PROLUNGATO)","G04CA01",41657014,"OFUXAL","""10MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE",
"Alfuzosina","30 UNITA' 10 MG - USO ORALE (RILASCIO PROLUNGATO)","G04CA01",27314044,"XATRAL","""10 MG COMPRESSE A RILASCIO PROLUNGATO"" 30 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Allopurinolo","30 UNITA' 300 MG - USO ORALE","M04AA01",22441048,"ALLOPURINOLO MOLTENI","30 COMPRESSE 300 MG",
"Allopurinolo","30 UNITA' 300 MG - USO ORALE","M04AA01",39060292,"ALLOPURINOLO SANDOZ","""300 MG COMPRESSE"" 30 COMPRESSE IN BLISTER PVC/AL",
"Allopurinolo","30 UNITA' 300 MG - USO ORALE","M04AA01",39060393,"ALLOPURINOLO SANDOZ","""300 MG COMPRESSE"" 30 COMPRESSE IN BLISTER PP/AL",
"Allopurinolo","30 UNITA' 300 MG - USO ORALE","M04AA01",40180147,"ALLOPURINOLO TEVA ITALIA","""300 MG COMPRESSE"" 30 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Allopurinolo","30 UNITA' 300 MG - USO ORALE","M04AA01",21259027,"ZYLORIC","30 COMPRESSE DIVISIBILI 300 MG",
"Allopurinolo","50 UNITA' 100 MG - USO ORALE","M04AA01",22441036,"ALLOPURINOLO MOLTENI","50 COMPRESSE 100 MG",
"Allopurinolo","50 UNITA' 100 MG - USO ORALE","M04AA01",39060076,"ALLOPURINOLO SANDOZ","""100 MG COMPRESSE"" 50 COMPRESSE IN BLISTER PVC/AL",
"Allopurinolo","50 UNITA' 100 MG - USO ORALE","M04AA01",40180059,"ALLOPURINOLO TEVA ITALIA","""100 MG COMPRESSE"" 50 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Almotriptan","3 UNITA' 12","5 MG - USO ORALE","N02CC05",34996013,"ALMOGRAN",
"Almotriptan","3 UNITA' 12","5 MG - USO ORALE","N02CC05",34995011,"ALMOTREX",
"Almotriptan","3 UNITA' 12","5 MG - USO ORALE","N02CC05",41862018,"ALMOTRIPTAN SANDOZ",
"Almotriptan","6 UNITA' 12","5 MG - USO ORALE","N02CC05",34996037,"ALMOGRAN",
"Almotriptan","6 UNITA' 12","5 MG - USO ORALE","N02CC05",34995035,"ALMOTREX",
"Almotriptan","6 UNITA' 12","5 MG - USO ORALE","N02CC05",43074020,"ALMOTRIPTAN DOC GENERICI",
"Almotriptan","6 UNITA' 12","5 MG - USO ORALE","N02CC05",43073042,"ALMOTRIPTAN EG",
"Almotriptan","6 UNITA' 12","5 MG - USO ORALE","N02CC05",41813039,"ALMOTRIPTAN MYLAN",
"Almotriptan","6 UNITA' 12","5 MG - USO ORALE","N02CC05",41862032,"ALMOTRIPTAN SANDOZ",
"Almotriptan","6 UNITA' 12","5 MG - USO ORALE","N02CC05",43340076,"ALMOTRIPTAN TEVA ITALIA",
"Aloperidolo","30 ML 2 MG/ML - USO ORALE","N05AD01",40351013,"ALOPERIDOLO PENSA","""2 MG/ML GOCCE ORALE, SOLUZIONE"" FLACONE DA 30ML",
"Aloperidolo","30 ML 2 MG/ML - USO ORALE","N05AD01",25373059,"HALDOL","""2 MG/ML GOCCE ORALI,SOLUZIONE"" FLACONE DA 30ML",
"Amikacina","1 UNITA' 1000 MG - USO PARENTERALE","J01GB06",33586025,"AMIKACINA TEVA","""1G/4ML SOLUZIONE INIETTABILE 1 FIALA 4ML",
"Amikacina","1 UNITA' 1000 MG - USO PARENTERALE","J01GB06",27484031,"AMIKAN","1 FLAC. IM 1 G 4 ML",
"Amikacina","1 UNITA' 1000 MG - USO PARENTERALE","J01GB06",25513045,"CHEMACIN","IM IV 1 FLACONE 1 G/4 ML",
"Amikacina","1 UNITA' 1000 MG - USO PARENTERALE","J01GB06",24475067,"LIKACIN","IM IV 1 FLACONE 1 G",
"Amikacina","1 UNITA' 1000 MG - USO PARENTERALE","J01GB06",24527071,"LUKADIN","IM IV 1 FLACONE 1 G/4 ML",
"Amikacina","1 UNITA' 1000 MG - USO PARENTERALE","J01GB06",34106017,"MEDIAMIK","""1 G/4 ML SOLUZIONE INIETTABILE"" 1 FIALA",
"Amikacina","1 UNITA' 1000 MG - USO PARENTERALE","J01GB06",25568080,"MIGRACIN","IM IV 1 FLACONE 1 G/4 ML",
"Amikacina","1 UNITA' 1000 MG - USO PARENTERALE","J01GB06",28423022,"MIKAN","""1 G/4 ML SOLUZIONE INIETTABILE"" IM 1 FIALA 4 ML",
"Amikacina","1 UNITA' 1000 MG - USO PARENTERALE","J01GB06",33190036,"NEKACIN","1 FIALA SOLUZ. INIETTABILE 1000 MG IM EV",
"Amikacina","1 UNITA' 500 MG - USO PARENTERALE","J01GB06",27484043,"AMIKAN","1 FLAC. IM 0",
"Amikacina","1 UNITA' 500 MG - USO PARENTERALE","J01GB06",25513033,"CHEMACIN","""500 MG/2 ML SOLUZIONE INIETTABILE"" FIALA 2 ML",
"Amikacina","1 UNITA' 500 MG - USO PARENTERALE","J01GB06",24475055,"LIKACIN","IM IV 1 FLAC. 500 MG 2 ML",
"Amiodarone","20 UNITA' 200 MG - USO ORALE","C01BD01",22033031,"AMIODAR","""200 MG COMPRESSE"" 20 COMPRESSE",
"Amiodarone","20 UNITA' 200 MG - USO ORALE","C01BD01",33200015,"AMIODARONE","""200 MG COMPRESSE"" 20 COMPRESSE",
"Amiodarone","20 UNITA' 200 MG - USO ORALE","C01BD01",40758029,"AMIODARONE MYLAN","""200 MG COMPRESSE"" 20 COMPRESSE IN BLISTER PVC/AL",
"Amiodarone","20 UNITA' 200 MG - USO ORALE","C01BD01",35729019,"AMIODARONE RATIOPHARM ITALIA","""200 MG COMPRESSE"" 20 COMPRESSE",
"Amiodarone","20 UNITA' 200 MG - USO ORALE","C01BD01",32801019,"AMIODARONE ZENTIVA","""200 MG COMPRESSE"" 20 COMPRESSE",
"Amiodarone","20 UNITA' 200 MG - USO ORALE","C01BD01",25035015,"CORDARONE","""200 MG COMPRESSE"" 20 COMPRESSE",
"Amisulpride","30 UNITA' 200 MG - USO ORALE","N05AL05",39402110,"AMISULPRIDE MYLAN GENERICS","""200 MG COMPRESSE"" 30 COMPRESSE IN BLISTER PVC/AL",
"Amisulpride","30 UNITA' 200 MG - USO ORALE","N05AL05",39929195,"AMISULPRIDE SANDOZ","""200 MG COMPRESSE"" 30 COMPRESSE IN BLISTER PVC/AL",
"Amisulpride","30 UNITA' 200 MG - USO ORALE","N05AL05",33462021,"SOLIAN","""200 MG COMPRESSE"" 30 COMPRESSE",
"Amisulpride","30 UNITA' 400 MG - USO ORALE","N05AL05",39402161,"AMISULPRIDE MYLAN GENERICS","""400 MG COMPRESSE"" 30COMPRESSE IN BLISTER PVC/AL",
"Amisulpride","30 UNITA' 400 MG - USO ORALE","N05AL05",39929322,"AMISULPRIDE SANDOZ","""400 MG COMPRESSE"" 30 COMPRESSE IN BLISTER PVC/AL",
"Amisulpride","30 UNITA' 400 MG - USO ORALE","N05AL05",33462045,"SOLIAN","""400 MG COMPRESSE"" 30 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38038028,"ABIS","""10 MG COMPRESSE"" 14 COMPRESSE IN BLISTER AL/AL",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",37674025,"ALMIDIS","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38102303,"AMLODIPIINA HEXAL AG","""10 MG COMPRESSE"" 14 COMPRESSE IN BLISTER AL/PVC",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",37701238,"AMLODIPINA ABC","""10 MG COMPRESSE"" 14 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",41408194,"AMLODIPINA ACCORD","""10 MG COMPRESSE"" 14 CPR IN BLISTER PVC/PVDC-AL",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",37968056,"AMLODIPINA ACTAVIS","""10 MG COMPRESSE"" 14 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",39389212,"AMLODIPINA ALMUS","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",37329024,"AMLODIPINA ALTER","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38096309,"AMLODIPINA ANGENERICO","""10 MG COMPRESSE"" 14 CPR IN BLISTER AL/PVC",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",40789226,"AMLODIPINA AUROBINDO","""10 MG COMPRESSE"" 14 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",39853078,"AMLODIPINA BLUEFISH","""10 MG COMPRESSE 14 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38092021,"AMLODIPINA DOC GENERICI","""10 MG COMPRESSE"" 14 CPR IN BLISTER AL/PVC/PVDC",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38220036,"AMLODIPINA DR. REDDY'S","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38648022,"AMLODIPINA EPIFARMA","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",37479159,"AMLODIPINA EUROGENERICI","""10 MG COMPRESSE"" 14 CPR IN BLISTER AL/PVC/PE/PVCDC",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",37675028,"AMLODIPINA FG","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",37319023,"AMLODIPINA GERMED","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",39612155,"AMLODIPINA KRKA","""10 MG COMPRESSE"" 14 COMPRESSE IN BLISTER OPA-AL-PVC/AL",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",39799174,"AMLODIPINA MYLAN","""10 MG COMPRESSE"" 14 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",37987056,"AMLODIPINA PENSA","""10 MG COMPRESSE"" 14 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",27444025,"AMLODIPINA PFIZER","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",37676020,"AMLODIPINA PHARMEG","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",40767168,"AMLODIPINA RATIOPHARM","""10 MG COMPRESSE"" 14 CPR IN BLISTER PVC/PVDC/AL",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",37786148,"AMLODIPINA RKG","""10 MG COMPRESSE"" 14 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38072308,"AMLODIPINA SANDOZ","""10 MG COMPRESSE"" 14 CPR IN BLISTER AL/PVC",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38654024,"AMLODIPINA TECNIGEN","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38548160,"AMLODIPINA TEVA","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",37118167,"AMLODIPINA ZENTIVA","""10 MG COMPRESSE"" 14 COMPRESSE IN BLISTER AL/AL",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",41785116,"AMLODIPINA ZENTIVA ITALIA","""10 MG COMPRESSE"" 14 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38075026,"AMLOPOL","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",27461021,"ANTACAL","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38055024,"BALARM","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",37679026,"KRUDIPIN","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38056026,"LOSEDIN","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38053029,"MAKADIP","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38058020,"NATAM","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",27428022,"NORVASC","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",39670017,"NORVASC","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",39670082,"NORVASC","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",43348010,"NORVASC","""10MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",37008024,"PRESSAC","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",38174025,"TENSILENE","""10 MG COMPRESSE"" 14 COMPRESSE DIVISIBILI",
"Amlodipina","14 UNITA' 10 MG - USO ORALE","C08CA01",37678024,"ZAURIS","""10 MG COMPRESSE"" 14 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",38038016,"ABIS","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER AL/AL",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",37674013,"ALMIDIS","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",37701036,"AMLODIPINA ABC","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",41408030,"AMLODIPINA ACCORD","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PVDC-AL",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",37968029,"AMLODIPINA ACTAVIS","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",39389186,"AMLODIPINA ALMUS","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",37329012,"AMLODIPINA ALTER","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",38096044,"AMLODIPINA ANGENERICO","""5 MG COMPRESSE"" 28 CPR IN BLISTER AL/PVC",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",40789063,"AMLODIPINA AUROBINDO","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",39853039,"AMLODIPINA BLUEFISH","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",38092019,"AMLODIPINA DOC GENERICI","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER AL/PVC/PVDC",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",38220012,"AMLODIPINA DR. REDDY'S","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",37479060,"AMLODIPINA EUROGENERICI","""5 MG COMPRESSE"" 28 CPR IN BLISTER AL/PVC//PE/PVCDC",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",37319011,"AMLODIPINA GERMED","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",38102048,"AMLODIPINA HEXAL AG","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER AL/PVC",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",39612041,"AMLODIPINA KRKA","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER OPA-AL-PVC/AL",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",39799034,"AMLODIPINA MYLAN","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",37987029,"AMLODIPINA PENSA","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PE/PVDC/AL",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",27444013,"AMLODIPINA PFIZER","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",37676018,"AMLODIPINA PHARMEG","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",40767143,"AMLODIPINA RATIOPHARM","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PVDC-AL",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",38072043,"AMLODIPINA SANDOZ","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER AL/PVC",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",38654012,"AMLODIPINA TECNIGEN","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",38548032,"AMLODIPINA TEVA","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",37118039,"AMLODIPINA ZENTIVA","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER AL/AL",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",41785155,"AMLODIPINA ZENTIVA ITALIA","""5 MG COMPRESSE"" 28 COMPRESSE IN BLISTER PVC/PVDC/AL",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",38075014,"AMLOPOL","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",27461019,"ANTACAL","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",38055012,"BALARM","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",37679014,"KRUDIPIN","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",38056014,"LOSEDIN","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",38053017,"MAKADIP","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",38058018,"NATAM","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",27428010,"NORVASC","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",37008012,"PRESSAC","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",38174013,"TENSILENE","""5 MG COMPRESSE"" 28 COMPRESSE DIVISIBILI",
"Amlodipina","28 UNITA' 5 MG - USO ORALE","C08CA01",37678012,"ZAURIS","""5 MG COMPRESSE"" 28 COMPRESSE",
"Amoxicillina","100 ML 5% - USO ORALE","J01CA04",33151034,"AMOXICILLINA","""5% GRANULATO PER SOSPENSIONE ORALE"" 1 FLACONE",
